ma_2,ma_4,ma_8,ma_16,ma_32,ma_64,ma_128,rsi_2,rsi_4,rsi_8,rsi_16,rsi_32,rsi_64,rsi_128,std_2,std_4,std_8,std_16,std_32,std_64,std_128,Open_ret
0.6158798283,0.6627516779,0.7214057508,0.654822335,0.5490078172,0.5477572559,0.4894259819,0.1009698543,0.2914224274,0.3643161324,0.3274823106,0.2441135053,0.1416527089,0.07178220297,0.08316831683,0.09878289169,0.1112434995,0.2050394831,0.5457073361,0.5258276077,0.5463181157,-0.00028
0.6319742489,0.6568791946,0.6760383387,0.6294416244,0.5646422129,0.5366754617,0.5125881168,0.7270798158,0.5843863985,0.4712371685,0.3814886108,0.2794879587,0.164778497,0.08507843318,0.1128712871,0.09893072293,0.1667576695,0.1785151907,0.5456117402,0.5271945076,0.5479443607,0.00029
0.6630901288,0.6241610738,0.6779552716,0.6497461929,0.7540589296,0.5298153034,0.5377643505,0.4271350236,0.4457892059,0.4165566354,0.3540922433,0.2618599337,0.1533550973,0.07853153258,0.05544554455,0.1086079472,0.1683493495,0.1683702789,0.2485647968,0.5273966175,0.5506927991,1.00E-05
0.6051502146,0.5981543624,0.6594249201,0.6520022561,0.6969332532,0.5050131926,0.5055387714,0.2386200399,0.3389471297,0.3679825611,0.3290538764,0.2457134574,0.1428536592,0.07248738125,0.05148514851,0.1532591844,0.1673106288,0.1690017648,0.2103978218,0.5300534432,0.549344466,-0.00025
0.5407725322,0.5847315436,0.6798722045,0.657642414,0.6873120866,0.4986807388,0.5055387714,0.1063556057,0.2308812065,0.3088861435,0.2971813436,0.2249992414,0.129298031,0.06464112129,0.06732673267,0.1303295366,0.2004849262,0.1667849732,0.2047013808,0.5300993207,0.549344466,-0.00059
0.5815450644,0.5662751678,0.703514377,0.6565143824,0.6993385448,0.4696569921,0.4879154079,0.7243468374,0.5613725679,0.4556443409,0.3696681039,0.2704568133,0.1585400952,0.08141475442,0.1425742574,0.1203118545,0.1944532043,0.1663696866,0.1965240213,0.5337234121,0.5521995417,0.00013
0.6223175966,0.6258389262,0.6869009585,0.6621545403,0.7077570655,0.4664907652,0.4768378651,0.4337260096,0.4277756026,0.3920856408,0.3367448474,0.2495690444,0.1449861828,0.07357806611,0.06732673267,0.1842344918,0.1814293662,0.1692066794,0.20325669,0.5335744607,0.5527081883,-0.00021
0.6577253219,0.682885906,0.6926517572,0.641285956,0.7167769092,0.4860158311,0.4879154079,0.7785479218,0.6330699738,0.5063858147,0.3991194724,0.2897299503,0.1712901336,0.08889185453,0.1326732673,0.112039444,0.1836999037,0.177300953,0.1997689698,0.534361585,0.5547181399,0.00046
0.6899141631,0.6744966443,0.7054313099,0.6367738297,0.67769092,0.5187335092,0.4612286002,0.4609631796,0.4869856295,0.4354300211,0.3625811126,0.2669133255,0.1565706031,0.08038156852,0.07326732673,0.1132748926,0.1762209646,0.1755639032,0.1889006456,0.5385404126,0.5578128696,9.00E-05
0.643776824,0.7005033557,0.7495207668,0.657642414,0.6301864101,0.5414248021,0.4451158107,0.4064850547,0.4630802169,0.4239014844,0.3566465819,0.2632253235,0.1541935479,0.07900538644,0.01188118812,0.08001486327,0.1070175673,0.1685399061,0.1757889452,0.5472117809,0.5580815222,3.00E-05
0.6448497854,0.6577181208,0.7539936102,0.6531302876,0.6368009621,0.5746701847,0.4541792548,0.5323684093,0.4969100653,0.4383399796,0.363770349,0.2675748904,0.1569782868,0.08061377049,0.01386138614,0.02819095613,0.1095470525,0.1645210158,0.1715907732,0.5427920856,0.5593744219,1.00E-04
0.6362660944,0.658557047,0.7488817891,0.6497461929,0.6500300661,0.5899736148,0.4531722054,0.2735191967,0.4110314112,0.4035933009,0.3474595392,0.2579258143,0.150906285,0.07713726125,0.0297029703,0.02918552182,0.1210567212,0.164819911,0.1762838674,0.5433812932,0.5593575977,-5.00E-05
0.6362660944,0.6728187919,0.7233226837,0.6785109983,0.6728803367,0.5910290237,0.4617321249,0.6278896877,0.5105834846,0.4405660038,0.3642003355,0.2676701742,0.1570004101,0.08061902236,0.0297029703,0.0421256722,0.08131363787,0.1634453841,0.1772193026,0.5433303182,0.558530654,1.00E-04
0.6630901288,0.6401006711,0.7233226837,0.7005076142,0.6885147324,0.580474934,0.4904330312,0.774531541,0.574511789,0.4657976269,0.3755916756,0.2742286487,0.161078205,0.08294375398,0.0198019802,0.08707837202,0.08131363787,0.1226883489,0.1846658845,0.5467327211,0.557125778,0.0002
0.6212446352,0.6493288591,0.7348242812,0.7219402143,0.7077570655,0.6036939314,0.4859013092,0.1503700614,0.2795807328,0.3391022662,0.3180009153,0.2415012874,0.1409191927,0.07150369132,0.09702970297,0.08716623721,0.08934327254,0.1464191548,0.1935588614,0.5476645164,0.5569752179,-0.00029
0.606223176,0.6484899329,0.7252396166,0.7298364354,0.7017438364,0.5963060686,0.4974823766,0.6019998207,0.499195186,0.4325139006,0.3597686598,0.2649865715,0.1553303368,0.07967533069,0.06930693069,0.08666180336,0.09080927132,0.1388933754,0.193733723,0.5480373054,0.5582271331,6.00E-05
0.6469957082,0.6493288591,0.7450479233,0.6954314721,0.7071557426,0.619525066,0.4959718026,0.635238583,0.5160554042,0.4402637859,0.3633335905,0.2669946912,0.156562335,0.08037452754,0.005940594059,0.08786599564,0.09907326647,0.1260076259,0.1953071336,0.5507146422,0.5579132472,9.00E-05
0.6630901288,0.6694630872,0.7258785942,0.6762549351,0.7089597114,0.6211081794,0.4748237664,0.78133324,0.5897221513,0.4731546393,0.3781082568,0.2751713884,0.1615317948,0.08318259469,0.02376237624,0.04368280109,0.1134896553,0.1365771594,0.194152885,0.5504802312,0.5595914748,0.00021
0.6480686695,0.6862416107,0.745686901,0.6621545403,0.6849067949,0.7609498681,0.4833836858,0.2784826121,0.3894361553,0.3924100197,0.3437438517,0.2567653017,0.1505495636,0.0770370711,0.05148514851,0.05646824576,0.1489568037,0.1437201643,0.1916584546,0.3001890187,0.559956327,-5.00E-05
0.6534334764,0.6619127517,0.7597444089,0.6723068246,0.6620565244,0.7182058047,0.4718026183,0.7128763614,0.5890019753,0.4820579964,0.3836450071,0.2783841072,0.1635206044,0.08432567284,0.06138613861,0.08894443614,0.1276383622,0.1507433088,0.201364864,0.272282576,0.5596538207,0.00026
0.6373390558,0.6870805369,0.7463258786,0.6880992668,0.6716776909,0.6802110818,0.4894259819,0.2485990618,0.3317643191,0.353052723,0.3238931307,0.245993963,0.1441745032,0.07348270228,0.09108910891,0.1297944759,0.1381520992,0.1541589411,0.1975872134,0.2709226108,0.5640672776,-0.0002
0.6641630901,0.6854026846,0.724600639,0.703891709,0.6806975346,0.7039577836,0.5221550856,0.7477867526,0.6304418582,0.5218567591,0.4092718867,0.293974829,0.173339121,0.09000644107,0.1405940594,0.1313931215,0.1538069561,0.1654267261,0.1873884721,0.2632938734,0.5715520371,0.00051
0.678111588,0.6510067114,0.6971246006,0.7163000564,0.6722790138,0.6875989446,0.5352467271,0.3527277785,0.402400163,0.3877995793,0.3392609465,0.2545081393,0.1494222434,0.07648157761,0.1148514851,0.1346110045,0.1552971336,0.1762065721,0.1868407985,0.2587107135,0.5738973836,-7.00E-05
0.6072961373,0.6468120805,0.7182108626,0.7315284828,0.6969332532,0.6870712401,0.526183283,0.3070297933,0.3757955098,0.3713158156,0.330114938,0.2492134225,0.1461756785,0.07463231872,0.01584158416,0.1395106812,0.1672501153,0.1630147142,0.1848086106,0.2589242348,0.5732434126,-0.00015
0.5879828326,0.5855704698,0.7162939297,0.7411167513,0.6951292844,0.655408971,0.5362537764,0.2309946968,0.3375894961,0.3494102662,0.318321589,0.2424931354,0.1420888048,0.07231308738,0.0198019802,0.03275811782,0.1651782089,0.1647046042,0.1832344768,0.2502886792,0.5719871278,-0.00025
0.580472103,0.6149328859,0.7533546326,0.7219402143,0.7276007216,0.6248021108,0.5493454179,0.3274034197,0.3597363661,0.3584363594,0.3223992964,0.2446459476,0.1433552858,0.07302023881,0.005940594059,0.1009086974,0.1717156934,0.176626064,0.2042113445,0.2387498522,0.574522002,-0.00022
0.6373390558,0.6468120805,0.7476038339,0.703891709,0.7354179194,0.6807387863,0.5427995972,0.8701284289,0.6326598956,0.4925386697,0.3875317687,0.2798567175,0.1642445783,0.08473977914,0.09900990099,0.1160245508,0.1612700734,0.1780017335,0.2047846666,0.2548315387,0.575963595,0.00028
0.6856223176,0.6996644295,0.750798722,0.6858432036,0.7408298256,0.6569920844,0.5231621349,0.7476553759,0.5950856799,0.4772554218,0.3805845042,0.2762131765,0.1621181149,0.08355708584,0.009900990099,0.1086079472,0.1592908138,0.193794326,0.2056781062,0.2620084015,0.5781629981,0.00023
0.6963519313,0.7533557047,0.7750798722,0.6661026509,0.7414311485,0.6517150396,0.5206445116,0.8623881014,0.6667690949,0.5159738596,0.4000683214,0.2867900047,0.1683809792,0.08706992733,0.0297029703,0.03584203026,0.1509537523,0.1903305126,0.205550079,0.2638357041,0.5784819831,0.00038
0.7167381974,0.7281879195,0.7750798722,0.6525662719,0.7077570655,0.6548812665,0.5080563948,0.8892449733,0.6865022893,0.5266585876,0.4053884579,0.2896474356,0.1700615014,0.08800947419,0.007920792079,0.08142017704,0.1509537523,0.2045815015,0.2206739166,0.2644586526,0.5791418696,0.00042
0.6738197425,0.7281879195,0.7821086262,0.6232374506,0.7119663259,0.636939314,0.5171198389,0.1588631608,0.3367167831,0.3769501488,0.3391928782,0.2561148899,0.1509299642,0.07748848512,0.08712871287,0.08142017704,0.1394157929,0.179723376,0.2221465731,0.2669635816,0.5792219291,-2.00E-05
0.6534334764,0.6753355705,0.7405750799,0.638465877,0.7221888154,0.6459102902,0.5080563948,0.5622946268,0.5094551627,0.4539712349,0.3748972256,0.2746269781,0.1616161741,0.08340984498,0.0495049505,0.1194061062,0.1709615448,0.1840840383,0.2172634647,0.2689653921,0.5806885713,0.00023
0.6287553648,0.6308724832,0.7201277955,0.671178793,0.7402285027,0.619525066,0.5347432024,0.1905794255,0.2792595247,0.3224265224,0.3079554239,0.2391104869,0.1410605859,0.07202433079,0.09504950495,0.0825069595,0.1684545771,0.1982121117,0.2223945828,0.2740390596,0.5855365475,-0.00025
0.5922746781,0.6015100671,0.6677316294,0.7208121827,0.7263980758,0.6506596306,0.5,0.4126384416,0.3762847236,0.3674191779,0.3287614456,0.2497280331,0.1471154567,0.07535907207,0.02772277228,0.1060205143,0.1690696591,0.2187010182,0.224534869,0.2739253658,0.5962477187,-0.00011
0.5793991416,0.5746644295,0.6402555911,0.7422447829,0.6963319302,0.655408971,0.5176233635,0.1987028403,0.2657071571,0.3019575602,0.2935882791,0.2306901406,0.1360459695,0.06921242442,0.05148514851,0.05354579387,0.1231230805,0.2109953426,0.2293267362,0.2761554419,0.5989967386,-0.00037
0.5815450644,0.5587248322,0.654313099,0.7371686407,0.704750451,0.6406332454,0.4979859013,0.6160626276,0.4596739992,0.3940777212,0.3364335349,0.2523445137,0.1482755786,0.07591387896,0.05544554455,0.07298287757,0.1405261239,0.2089658643,0.2289939618,0.2794921466,0.6004491703,-9.00E-05
0.5740343348,0.567114094,0.6670926518,0.7219402143,0.671076368,0.6680738786,0.4843907351,0.2612435586,0.2989808189,0.3057887244,0.2890410754,0.2266435799,0.1333624307,0.06763926631,0.06930693069,0.08561964263,0.1681255328,0.2087509505,0.2323418114,0.2789563237,0.6015328343,-0.00044
0.5826180258,0.6149328859,0.7233226837,0.6745628878,0.6861094408,0.6796833773,0.4904330312,0.690872573,0.5328820298,0.4322398818,0.3525248373,0.2595538193,0.1520496415,0.07790279228,0.08514851485,0.1088703397,0.2180477146,0.2220177043,0.2294945024,0.2700600832,0.6023666786,-1.00E-05
0.6512875536,0.658557047,0.7405750799,0.6661026509,0.6590499098,0.6638522427,0.4667673716,0.802856488,0.6162565142,0.4846347841,0.3813038012,0.2751050773,0.1610248866,0.08287214225,0.04158415842,0.1511744259,0.2166566341,0.2141712522,0.216616526,0.2712225471,0.605700295,0.0002
0.6984978541,0.7483221477,0.7763578275,0.6604624929,0.6494287432,0.6918205805,0.4818731118,0.890079977,0.6955981501,0.5380009192,0.4118446671,0.2919183477,0.1707902465,0.08829579188,0.04554455446,0.1134713161,0.1901219476,0.2156090878,0.2196529861,0.2722795791,0.6055435469,0.00043
0.7446351931,0.7625838926,0.7795527157,0.6677946983,0.6524353578,0.6459102902,0.4989929507,0.937879158,0.7544588385,0.5811078387,0.4375950627,0.3063595058,0.1792294705,0.09299667042,0.0396039604,0.08931920368,0.1874002556,0.2214828088,0.2188584655,0.2724479299,0.6053322118,0.00063
0.7156652361,0.7617449664,0.7782747604,0.673998872,0.6650631389,0.6311345646,0.4642497482,0.3005749135,0.4449035705,0.4321011798,0.3649491829,0.2692428467,0.1584618306,0.08168445555,0.09306930693,0.09030327492,0.1905716693,0.2175483081,0.2149180376,0.2739756588,0.6091290711,0.00016
0.6684549356,0.7223154362,0.7961661342,0.6638465877,0.7221888154,0.6427440633,0.4838872105,0.3557954338,0.4621729633,0.4402827076,0.3691964652,0.2715056205,0.1597542064,0.08239667229,0.005940594059,0.1154231963,0.1886924718,0.2240346726,0.2375254423,0.2761059857,0.6049979297,0.00019
0.6469957082,0.6308724832,0.7757188498,0.6897913142,0.6819001804,0.6374670185,0.4682779456,0.1547919974,0.3347280907,0.3727195768,0.3346493499,0.2535065281,0.1496361937,0.07687436667,0.04554455446,0.1224389974,0.1981750876,0.2110946994,0.2443496394,0.2758598482,0.6080426899,-4.00E-05
0.5772532189,0.6401006711,0.7712460064,0.6779469825,0.6530366807,0.637994723,0.4491440081,0.04409913477,0.1864241405,0.2712553984,0.2767005348,0.2218186387,0.1314863462,0.06688086723,0.08316831683,0.1338488879,0.1933099218,0.2192420515,0.2460612989,0.2758097978,0.6116441074,-0.00046
0.6105150215,0.6140939597,0.7220447284,0.7055837563,0.6410102225,0.6443271768,0.4496475327,0.7118591457,0.5620340097,0.4706033096,0.3818416866,0.2777260568,0.1631878423,0.08427784329,0.1445544554,0.1225753311,0.1553721998,0.1990098885,0.2405584456,0.2771454134,0.611548148,0.00027
0.6469957082,0.6476510067,0.6932907348,0.7095318669,0.6013229104,0.6332453826,0.470795569,0.4028055657,0.4066046085,0.3799926161,0.3299104866,0.2488111943,0.1464922666,0.07504555704,0.07722772277,0.1543406068,0.1645185698,0.1985011307,0.2343320247,0.2758756848,0.612355776,-0.00012
0.6566523605,0.6744966443,0.6869009585,0.6852791878,0.617558629,0.6612137203,0.4551863041,0.7089775385,0.5779906826,0.4838895521,0.3910662403,0.2835027139,0.1667302251,0.08631047687,0.09504950495,0.1061189275,0.159052923,0.2037647888,0.2377818882,0.2739397892,0.6138922457,0.00036
0.6545064378,0.6275167785,0.6702875399,0.6553863508,0.5820805773,0.6701846966,0.4642497482,0.3370091419,0.3936132846,0.376382621,0.3277167796,0.2473355283,0.1456056762,0.07455779523,0.09900990099,0.1152723675,0.1680935358,0.1904636884,0.2411544138,0.2755397614,0.6140266004,-0.00014
0.5847639485,0.6451342282,0.7028753994,0.6175972927,0.6157546603,0.6490765172,0.4919436052,0.254622483,0.3463854598,0.3473110762,0.3098381089,0.2368193036,0.139371806,0.07106243434,0.0297029703,0.1159045295,0.1409537169,0.1482597604,0.2435340375,0.2797862452,0.6164178097,-0.00029
0.6094420601,0.5897651007,0.689456869,0.6497461929,0.6452194829,0.6448548813,0.6727089627,0.660979424,0.5147888913,0.4354811089,0.3593803461,0.2645875226,0.1554651787,0.07999521155,0.07524752475,0.07439006522,0.126165707,0.2006414754,0.2500246094,0.2788502504,0.4334663747,9.00E-05
0.6083690987,0.605704698,0.682428115,0.6170332769,0.651232712,0.6427440633,0.6198388721,0.3059863285,0.3633911348,0.3536887659,0.3115576763,0.2369146284,0.1391766154,0.07088885951,0.07722772277,0.08639640072,0.1317767642,0.2090353371,0.2466196031,0.2791330491,0.4142444303,-0.0003
0.6040772532,0.6350671141,0.6530351438,0.6051889453,0.6728803367,0.6538258575,0.5961732125,0.6437022171,0.5147468491,0.4332012481,0.3564425363,0.2622803311,0.1539274553,0.0790926456,0.06930693069,0.07524579304,0.08879850594,0.212714214,0.2491184652,0.2847602534,0.4100174368,5.00E-05
0.6427038627,0.6082214765,0.6594249201,0.641285956,0.6770895971,0.6960422164,0.6233635448,0.653341555,0.5191024631,0.4354690508,0.3577187348,0.2630028676,0.1543480519,0.07932673966,0.00198019802,0.07642043252,0.08941115553,0.2003645877,0.2460228561,0.2952015874,0.4058935685,6.00E-05
0.6126609442,0.625,0.724600639,0.6125211506,0.6674684305,0.6875989446,0.6435045317,0.247434772,0.3683473323,0.3654558474,0.3198784033,0.2418108986,0.1420700454,0.07251268631,0.05742574257,0.05628308324,0.1834437515,0.1968822116,0.2479389688,0.290395524,0.4175133842,-0.00023
0.5954935622,0.6174496644,0.6939297125,0.6333897349,0.6746843055,0.691292876,0.6656596173,0.5137155449,0.4526391195,0.4013635451,0.3381688202,0.2516743487,0.1476724266,0.07559288533,0.02574257426,0.04953565475,0.2027569394,0.2029473046,0.2507790798,0.2900292,0.4170278315,-1.00E-04
0.6158798283,0.6736577181,0.6971246006,0.5927805979,0.624173181,0.6965699208,0.6268882175,0.6334391183,0.4941776897,0.4187141767,0.3468166821,0.2562838581,0.1502740655,0.07701874841,0.01188118812,0.1773560351,0.1995778067,0.1980323963,0.2512290672,0.2889974882,0.4131964515,-4.00E-05
0.7049356223,0.6602348993,0.7054313099,0.6181613085,0.5748647023,0.7292875989,0.6062437059,0.9499175702,0.7799377555,0.5921066317,0.4459227098,0.3123928198,0.1827940912,0.09507276873,0.1524752475,0.1955121028,0.2037930285,0.2083854052,0.2315348161,0.2899241169,0.4062760528,0.00073
0.6673819742,0.6476510067,0.6862619808,0.6559503666,0.5802766085,0.7234828496,0.6087613293,0.2624627858,0.33765577,0.3419567076,0.3043588528,0.2316659036,0.1357418379,0.06887786733,0.2217821782,0.2041316739,0.208715878,0.2148157316,0.2337280274,0.2926011463,0.4054287587,-0.00039
0.5622317597,0.6661073826,0.7169329073,0.6356457981,0.5688514732,0.691292876,0.5770392749,0.3743364096,0.3907442625,0.371709714,0.321594931,0.2416227335,0.1415762821,0.0721365078,0.02772277228,0.2059238256,0.211344743,0.219974892,0.2313084461,0.2955469229,0.4142937683,-0.00025
0.6233905579,0.5847315436,0.7003194888,0.6677946983,0.5688514732,0.6696569921,0.5679758308,0.6761209684,0.5413071052,0.4577682065,0.3725298272,0.2715521435,0.1592849012,0.08208095951,0.08514851485,0.1006877695,0.2254408842,0.2182077464,0.2313084461,0.2957279886,0.416631733,0.00018
0.6244635193,0.6384228188,0.7226837061,0.644106035,0.6097414311,0.6395778364,0.5936555891,0.3426560696,0.3934371069,0.3755045779,0.3239568144,0.2427539773,0.1421230932,0.07240575773,0.08316831683,0.1091767296,0.2354248856,0.2295121008,0.2235720536,0.2926325263,0.4262736987,-0.00024
0.6319742489,0.6291946309,0.7003194888,0.6311336717,0.5929043897,0.6226912929,0.5835850957,0.6916742381,0.5600610347,0.4693405477,0.3799374965,0.2761150971,0.1620440727,0.08365537074,0.09702970297,0.1237056024,0.1892110305,0.2310651619,0.219201371,0.2866666268,0.4263860036,0.00025
0.6190987124,0.6401006711,0.7079872204,0.6621545403,0.6145520144,0.6084432718,0.5689828802,0.2914807577,0.3639911478,0.3580529117,0.3128770806,0.2355489871,0.1375564446,0.06974200016,0.1207920792,0.1386701272,0.1785102556,0.2350035252,0.2219626402,0.2901186783,0.427486988,-0.00036
0.6255364807,0.692114094,0.7412140575,0.6446700508,0.6067348166,0.6221635884,0.5458207452,0.6851947546,0.5639694641,0.4742822124,0.3843331615,0.2793293434,0.1641633563,0.0849253825,0.1326732673,0.1392910264,0.1751525235,0.2470666858,0.2175809523,0.2969816581,0.429747773,0.00031
0.7049356223,0.6484899329,0.7060702875,0.6362098139,0.5965123271,0.5968337731,0.5438066465,0.7179451137,0.5822665115,0.4854070934,0.3913865574,0.2837532284,0.1668912544,0.08649540306,0.01386138614,0.1568852105,0.1941778296,0.2493872602,0.2217004621,0.3146279329,0.4303685108,0.00038
0.6427038627,0.7013422819,0.710543131,0.6091370558,0.6217678894,0.6221635884,0.5120845921,0.2374502531,0.3606146351,0.3665862963,0.3212334703,0.2412566444,0.1411104533,0.07178073475,0.1287128713,0.1219834512,0.1903644889,0.2106880685,0.2181913145,0.3187628519,0.4312200754,-0.00027
0.6309012876,0.644295302,0.7150159744,0.6311336717,0.610944077,0.6263852243,0.4838872105,0.6359897471,0.5362492384,0.4605186968,0.377454247,0.2757698771,0.1622277593,0.08390290518,0.1069306931,0.1541962536,0.1954597326,0.1996473798,0.218153152,0.316793534,0.4387839696,0.00027
0.6201716738,0.5981543624,0.7118210863,0.6429780034,0.6572459411,0.618469657,0.5594159114,0.2778466746,0.353949165,0.3563046443,0.3135259421,0.2358764475,0.1375441722,0.06964069085,0.1267326733,0.1152784044,0.2005549087,0.1946597284,0.2248324765,0.3187102826,0.4753801342,-0.00037
0.5729613734,0.6476510067,0.6798722045,0.6452340666,0.6903187011,0.6538258575,0.5941591138,0.4634177695,0.4263041791,0.3925903272,0.3345509574,0.2486533027,0.1453449445,0.07411999538,0.0396039604,0.1376779407,0.1896141619,0.1961334062,0.2423102952,0.3128019285,0.4670020644,-0.00017
0.6469957082,0.5906040268,0.6715654952,0.6582064298,0.7077570655,0.6321899736,0.6032225579,0.7624847586,0.5799725364,0.4753934418,0.3838662903,0.2791369896,0.1641610126,0.08499812424,0.09702970297,0.1369887866,0.175945423,0.1907338206,0.2472041523,0.3197097365,0.4687959326,0.00032
0.6212446352,0.605704698,0.6888178914,0.657642414,0.7215874925,0.6284960422,0.6047331319,0.2795545948,0.3556280226,0.3552230374,0.3121312642,0.2344952859,0.1364152127,0.06888287314,0.1445544554,0.1259357162,0.1695575824,0.1903022525,0.2433220263,0.3189666023,0.4684961201,-0.00041
0.5665236052,0.6409395973,0.6690095847,0.6909193457,0.724594107,0.6137203166,0.5699899295,0.4764983827,0.4345379848,0.3945088461,0.3346653614,0.248230313,0.1448572501,0.07376003703,0.04356435644,0.143305005,0.152860116,0.1798010374,0.2426560793,0.3134051402,0.4650349579,-0.00019
0.6373390558,0.6140939597,0.7067092652,0.6559503666,0.7492483464,0.5546174142,0.552366566,0.74993423,0.573738304,0.4685256663,0.3781259633,0.2750830278,0.1615108885,0.08343749658,0.08712871287,0.1146427899,0.1457773396,0.1831581786,0.2470539714,0.3078954064,0.4665811098,0.00025
0.6577253219,0.6451342282,0.7169329073,0.6418499718,0.6855081179,0.5419525066,0.5478348439,0.4664182537,0.473181455,0.4221181168,0.3524165107,0.2595685783,0.151975665,0.0779178621,0.0495049505,0.07465154253,0.1403029331,0.1706502627,0.2304146765,0.3070465175,0.4666675633,0
0.6266094421,0.6795302013,0.7118210863,0.6520022561,0.6891160553,0.5102902375,0.5453172205,0.415548582,0.4556877694,0.414360548,0.3482231083,0.2570672488,0.1504458048,0.07703390843,0.007920792079,0.06074305291,0.132448016,0.1639954851,0.2278391037,0.3112127904,0.4664977093,-4.00E-05
0.6502145923,0.6577181208,0.752715655,0.6632825719,0.6933253157,0.489182058,0.5735146022,0.7548911993,0.5751477714,0.4669074173,0.3761527717,0.2735311284,0.1604439766,0.0827914662,0.05148514851,0.04885666449,0.09401262402,0.1785591405,0.2259063815,0.3174797453,0.4724966172,0.00022
0.6534334764,0.677852349,0.7450479233,0.7179921038,0.671076368,0.5002638522,0.5855991944,0.3666741619,0.4433040536,0.4145596326,0.3499922229,0.2585655267,0.1514779069,0.07766200537,0.04554455446,0.06046746864,0.1128231833,0.1910214329,0.227421204,0.3124785666,0.4749010281,-1.00E-05
0.6555793991,0.7005033557,0.7373801917,0.747320925,0.691521347,0.4992084433,0.5725075529,0.6986408711,0.5711180326,0.4693798634,0.3780177741,0.2747068386,0.1611713766,0.08321707462,0.0495049505,0.04915487681,0.1060615167,0.1906624329,0.2236080812,0.31206908,0.4741526477,0.00024
0.6813304721,0.6560402685,0.731629393,0.7292724196,0.6590499098,0.490237467,0.5976837865,0.670071108,0.5634106841,0.4666864505,0.3767782948,0.2740281513,0.1607735167,0.08299184442,0.00198019802,0.1058036831,0.1100386315,0.1870949397,0.226510864,0.3142914714,0.4729530737,0.00023
0.6223175966,0.6677852349,0.7642172524,0.7495769882,0.7101623572,0.4765171504,0.5876132931,0.1161859523,0.2703997832,0.3356438521,0.312331685,0.2380327769,0.1394996765,0.07089642379,0.1069306931,0.1061713773,0.138043276,0.1634163518,0.2294239476,0.3094372665,0.4734443297,-0.00031
0.6115879828,0.6401006711,0.7884984026,0.7811618725,0.6476247745,0.5039577836,0.6238670695,0.6198367092,0.5154571071,0.4435605127,0.3651117665,0.267409269,0.1568236668,0.08074023755,0.08712871287,0.09830975362,0.1721670406,0.1586248349,0.2553942756,0.31491779,0.4882384771,0.00013
0.635193133,0.6602348993,0.8115015974,0.7484489566,0.6470234516,0.5535620053,0.6258811682,0.390753198,0.4090748445,0.3920815098,0.3390744904,0.2528078093,0.1481879899,0.07582586093,0.04356435644,0.1359536241,0.1711041141,0.1787964261,0.2550354528,0.3278554076,0.48863586,-9.00E-05
0.6716738197,0.7365771812,0.7961661342,0.7298364354,0.6458208058,0.5408970976,0.6173212487,0.786079357,0.6354407145,0.5125308916,0.402835397,0.2892444906,0.1699157384,0.08824841847,0.1108910891,0.1287771398,0.1758390585,0.1952467848,0.2556195496,0.3282143042,0.4898296896,0.00047
0.7457081545,0.755033557,0.7782747604,0.7219402143,0.6151533373,0.5540897098,0.6117824773,0.8356055343,0.6740843316,0.5368755776,0.4167678464,0.2974541432,0.174879184,0.09110687504,0.02574257426,0.1224389974,0.1810176072,0.2001480132,0.2551363509,0.3252983123,0.4888580116,0.0006
0.732832618,0.7625838926,0.8217252396,0.6988155668,0.651232712,0.5588390501,0.6173212487,0.4367172893,0.5159164027,0.4677021949,0.3841683276,0.2800051892,0.1648201205,0.0854552829,0.0495049505,0.1053356541,0.1498262177,0.2040250689,0.2505129643,0.3259359194,0.4880390235,0.00035
0.6684549356,0.7189597315,0.7923322684,0.7050197406,0.6361996392,0.5963060686,0.5850956697,0.1819356955,0.3499683562,0.3815971775,0.3406761728,0.2561273625,0.1509075542,0.07759589865,0.06930693069,0.1254096551,0.1900968402,0.2037447132,0.2581765249,0.3461354407,0.4827387923,0
0.6255364807,0.6996644295,0.7769968051,0.6751269036,0.6247745039,0.6200527704,0.5926485398,0.1549315727,0.3285371677,0.3697247376,0.3345317346,0.2527324012,0.1489257646,0.07647521483,0.009900990099,0.09128436119,0.2120272183,0.210237477,0.2540400891,0.3456987189,0.482696703,-5.00E-05
0.6652360515,0.6426174497,0.7354632588,0.6897913142,0.6584485869,0.6110817942,0.5911379658,0.7476207169,0.5742187394,0.4788825478,0.3874195163,0.28142945,0.1655818747,0.08587990732,0.08316831683,0.1175677597,0.2039417468,0.2239609464,0.246038394,0.3479390066,0.4829451836,0.00037
0.635193133,0.6149328859,0.6849840256,0.6661026509,0.6404088996,0.6200527704,0.6258811682,0.2161069455,0.2871016728,0.3197786491,0.3026908171,0.2341791299,0.1379391146,0.07023057359,0.1386138614,0.1351939287,0.1596410888,0.2585750332,0.2567728366,0.3483179885,0.4855623235,-0.00033
0.5600858369,0.6040268456,0.6690095847,0.6796390299,0.6205652435,0.5667546174,0.6445115811,0.2161069455,0.2871016728,0.3197786491,0.3026908171,0.2341791299,0.1379391146,0.07023057359,0,0.135928028,0.135293646,0.2659463773,0.2541647058,0.3332348428,0.4846421256,-0.00033
0.5761802575,0.5570469799,0.6504792332,0.668358714,0.5959110042,0.5572559367,0.6148036254,0.5101730101,0.3911223527,0.3639384164,0.3231209841,0.2448649339,0.1440103572,0.07362197149,0.0297029703,0.03425354613,0.1406242222,0.2718484108,0.2621981149,0.3391096275,0.485533763,-0.00018
