ma_2,ma_4,ma_8,ma_16,ma_32,ma_64,ma_128,rsi_2,rsi_4,rsi_8,rsi_16,rsi_32,rsi_64,rsi_128,std_2,std_4,std_8,std_16,std_32,std_64,std_128
0.6620171673819525,0.6585570469798557,0.7041533546325782,0.6283135927805934,0.38609556408714063,0.30767684382459315,0.3787730328515799,0.939784699746376,0.8689065378467303,0.8770133203209054,0.8781097400976126,0.8692520130852639,0.8548910886767537,0.8446737982217403,0.013861386138660827,0.05803626226501584,0.07395610747400812,0.06691788926636619,0.5180861105963593,0.5629838233058624,0.5816175441147655
0.6341201716738057,0.6585570469798557,0.7092651757188595,0.6209813874788468,0.4047348611389463,0.31235196661962306,0.38578717690499786,0.15362967934036786,0.4249278045309116,0.6471808337093516,0.7183771163637209,0.7271955053021035,0.7115710811781558,0.6984510754604158,0.06534653465349491,0.05803626226501584,0.07510811216781141,0.07021524868478848,0.5091514103901229,0.5549845095051605,0.5767081480190905
0.6190987124463349,0.6291946308724852,0.700319488817885,0.6254935138183888,0.3993643157804341,0.3206524346366013,0.3875284888959527,0.566382520105731,0.5785646403984515,0.6919902506006317,0.7400757125423314,0.7432497355396988,0.726358889434633,0.7128732941720515,0.0376237623762626,0.07713647902343462,0.08225550520531445,0.0666893802638098,0.4988421567997688,0.5475399741880088,0.5716831253078947
0.6094420600858279,0.6191275167785337,0.6913738019169247,0.6198533558939676,0.3877288655732203,0.34434476693051685,0.4126613567701156,0.22574386301099125,0.3566738778493387,0.5414172447669112,0.6280401451940332,0.6426585717114113,0.624946605256936,0.609572534805995,0.055445544554464474,0.05981950155222798,0.0827664836222707,0.06455412823494484,0.48983744326269235,0.543256411526564,0.5698330092630335
0.6115879828326232,0.6182885906040315,0.6805111821086318,0.615905245346859,0.4044497895369785,0.34571526901456195,0.41236088517056046,0.65796633359274,0.5687501496425998,0.6228037880885966,0.6689168458839756,0.6724268933469812,0.6519510231404569,0.6356670031348433,0.059405940594094174,0.0605709596721606,0.07575314579171658,0.06172849678487373,0.48241913092656724,0.5359133038744223,0.5649699803676558
0.6201716738197324,0.6065436241610759,0.6594249201277909,0.6209813874788468,0.4027117723507798,0.3542132150676469,0.4243055821127655,0.3567047106763565,0.4140197314709668,0.5211192515918871,0.5924570194047175,0.6040061944248076,0.5833138711685838,0.5659854456900189,0.04356435643570716,0.05190921103386149,0.05446498661565738,0.06410952784776355,0.4734530089041232,0.5292503029356169,0.5609238616616159
0.6030042918454662,0.6216442953020215,0.6632587859424981,0.6226734348561718,0.39807576668671096,0.3722075637642863,0.4287009063444174,0.4835247591510145,0.46173168993496316,0.5396960829427617,0.6016305876304691,0.6105107089871198,0.5891092916370585,0.5715295441261521,0.011881188118844971,0.037972713214455375,0.052992693052396775,0.06443475815694882,0.4650724872985556,0.5244410915204618,0.5563402568185787
0.6137339055793944,0.6040268456375693,0.6587859424920179,0.6209813874788468,0.5718580877931334,0.36672230897636915,0.4282135441920545,0.591025706427604,0.4980598704746334,0.5529102461117248,0.6079067149764262,0.6148641976316902,0.5929435267319217,0.5751758310942054,0.007920792079215538,0.01898635660724253,0.04682732071424971,0.0637023409194748,0.0733554250882182,0.5179448631463647,0.5517455792553279
0.6083690987124304,0.6098993288590657,0.6753993610223648,0.629441624365485,0.5790739627179748,0.3830712401055365,0.3876525925380143,0.2997410280380161,0.40308048211691516,0.5037283504814423,0.57493807436553,0.5871352456682319,0.566019417879207,0.5482951738969399,0.017821782178245763,0.015291369844082602,0.03875390376076584,0.07699217782471791,0.07661600058702116,0.5132741982360071,0.5560012123701381
0.6051502145922614,0.6157718120805435,0.6760383386581374,0.6271855611957142,0.6241731809981932,0.38884577577732315,0.4164027712056608,0.5742738245943455,0.48079112695030246,0.528427794305359,0.5856725286430858,0.5942015042200643,0.572071818531649,0.5539692767119451,0.011881188118845002,0.020938570496876845,0.04017182448649,0.07408862894242944,0.13028811398067208,0.507193914670309,0.555964835652065
0.618025751072961,0.622483221476505,0.6869009584664587,0.6249294980259554,0.6139506915213442,0.3846559772681175,0.4306574593583754,0.7613762009798114,0.5575860157511381,0.5538072422962069,0.5965406937172538,0.6012464006928468,0.578049846534837,0.5595456219062238,0.011881188118801438,0.030101091639120718,0.035677488000324185,0.0764202174888507,0.13739647811037425,0.5011909312080349,0.5526461909045353
0.6298283261802392,0.6409395973154409,0.6939297124600723,0.606316976875354,0.6103427540589301,0.3838104246527614,0.4423019963272239,0.862264874095656,0.6200307908282064,0.5755622230760917,0.6057335360611376,0.6071136981736145,0.5829815898397496,0.5641225519841571,0.009900990098987044,0.027992774719474228,0.03425059596826632,0.08743749465147217,0.1369698220233958,0.49524308068751743,0.5490438101856259
0.6405579399141436,0.6493288590604066,0.7143769968051126,0.6277495769881596,0.5959110042092464,0.3748656308023097,0.43493992833556305,0.9253705868931059,0.6802128454864397,0.5979645183679573,0.615088448839561,0.6129918645073125,0.587874956347796,0.5686402707617673,0.009900990099031498,0.01680891846550164,0.06553544298594075,0.08530200208074513,0.13779201713003153,0.49006976571918326,0.5450677804093742
0.6394849785407698,0.6526845637583967,0.7329073482428199,0.6164692611393048,0.6091401082381163,0.3828256176541167,0.4255246495584082,0.43484658617567157,0.5293385835150832,0.5466322073949942,0.5882039685613262,0.593086131885773,0.5697646090860521,0.5511437899285583,0.011881188118802179,0.01173841201108158,0.05770836110939101,0.08611615104963884,0.14126616268795716,0.48493825959442793,0.5413676513900278
0.633047210300432,0.6728187919463179,0.7265175718849934,0.6147772137619922,0.6043295249549017,0.3796456841311713,0.42730934724891867,0.43484658617567157,0.5293385835150831,0.5466322073949942,0.588203968561326,0.593086131885773,0.5697646090860521,0.5511437899285583,4.048680898067532e-09,0.048398712598687874,0.07101575108704615,0.08760989006296288,0.14193641878698776,0.47954115670552455,0.5372474617592873
0.6598712446351811,0.6786912751677959,0.7099041533546324,0.6175972927241964,0.6007215874924743,0.39198259500995825,0.41819138463628036,0.9419083491679492,0.8115578646470576,0.6684318877069202,0.6386921601547878,0.623501819620119,0.5943631761520033,0.5734928661754437,0.049504950495020406,0.049098214110003716,0.09779003206722901,0.08690191249789166,0.14175626861830892,0.47546641191923544,0.5336724547124585
0.6738197424892545,0.6619127516778646,0.7175718849840329,0.629441624365485,0.5892964521948247,0.3957419707032983,0.41500503524672183,0.5008384774617128,0.5681794753827345,0.5616989983043914,0.5834248508250081,0.584056820955593,0.5593563421108702,0.5401371774985455,0.023762376237604004,0.07871714413166567,0.10183910969471525,0.09220030413310164,0.14091705725495174,0.4703841297521836,0.5297315260048496
0.6255364806866965,0.6367449664429486,0.7041533546325927,0.679075014100397,0.5772699939867687,0.42742274495774346,0.4026814072131337,0.1332020209903605,0.2484274259012312,0.3534198018854232,0.4534094820838651,0.48602164577342827,0.47091361168244894,0.4553864838413435,0.06534653465345099,0.10703958890835322,0.10587574008246067,0.15833134106334953,0.13775556738084288,0.4739731556866643,0.5267263690565518
0.5793991416308861,0.6266778523489972,0.6913738019169389,0.6649746192893375,0.5880938063740242,0.4411609498680775,0.3969306887341837,0.08940733923219903,0.19521216880930345,0.3066873446261944,0.4192221983747476,0.4589577025093579,0.446142195306818,0.43153232211549675,0.019801980198059854,0.0912004636072156,0.11220810393167027,0.17099870220251936,0.13657534463874782,0.47061608242389164,0.52305649854405
0.6148068669527682,0.6031879194630857,0.6875399361022316,0.6672306824591083,0.6001202645820811,0.4489121501795097,0.41348038419473454,0.7475766411960516,0.5915372928151331,0.5202398263735303,0.5196058591880072,0.5187430423026267,0.4931322060893685,0.4734088503876659,0.0851485148515116,0.07528277795187875,0.11177788910138457,0.17075505075447053,0.14148005841981448,0.4662550475140441,0.5209730896547273
0.6309012875536368,0.6031879194630858,0.6805111821086318,0.6576424139875914,0.6115453998797307,0.4536896757170794,0.38853892138587653,0.3796355574842304,0.39459660291364007,0.3929205434054628,0.43207852407406244,0.44962228423067935,0.429926064779831,0.4126265312098507,0.05544554455446463,0.07528277795187875,0.0988351814581941,0.17353068663270876,0.1373077965600284,0.46168118956335125,0.5211887399040553
0.5954935622317546,0.6233221476510072,0.7182108626198058,0.6649746192893375,0.6109440769693233,0.46153201826025203,0.3899030052472625,0.3219372393760473,0.3639363356318497,0.3725573168484405,0.41749143309092274,0.43791129893781683,0.41917305833258645,0.40227746650516916,0.009900990098985542,0.05941093348601725,0.19119192173094518,0.17663900486663633,0.13721176211248431,0.45759071841290644,0.5174786757964072
0.6051502145922614,0.6241610738255096,0.7086261980830584,0.658770445572483,0.6319903788334287,0.4569920844327129,0.41607922121518115,0.6287882895298167,0.49053990202628994,0.438437867414453,0.450337200030399,0.45763832400814114,0.43453031616388815,0.41584732146349435,0.0277227722771882,0.06129050417881213,0.20191649764467268,0.17794296925013542,0.13801307971911847,0.4532270442168056,0.518309108398316
0.6416309012875413,0.697147651006713,0.727795527156553,0.6570783981951451,0.6295850871918276,0.612664907651709,0.4191245938061279,0.8381090381892313,0.630592637666381,0.5206167001479095,0.4938287834042646,0.4843266698365583,0.45542639948579156,0.4343375028778298,0.03960396039607806,0.16543510993983948,0.18941101907718982,0.17803661670385973,0.13881878922543117,0.12501147618404218,0.5147413547768653
0.7253218884120051,0.6845637583892551,0.7092651757188453,0.6379018612521103,0.6440168370414847,0.6184696569920813,0.3977742154263524,0.9620911623709356,0.8209335995385677,0.6771854780996319,0.5933574921749387,0.5505352908531527,0.5088915056239519,0.48223892868657825,0.11485148514847139,0.1848077509858989,0.19139824513267079,0.17190968505703727,0.14077679297195111,0.12604990673315397,0.514234645466904
0.672746781115857,0.6895973154362495,0.7309904153354592,0.6288776085730388,0.6548406494287411,0.6300791556728242,0.3963858117936674,0.2431762799983045,0.32515428018896997,0.3347579196380994,0.3449624690107703,0.3478760320390251,0.3216024559222884,0.30174172061308946,0.21188118811878395,0.18207633957060654,0.19196288191222532,0.16942991595392676,0.13861768048226503,0.12818128579041346,0.5107135533802261
0.5954935622317545,0.6644295302013336,0.7367412140575134,0.6412859560067612,0.6530366806975332,0.6448548812664967,0.3860020140986862,0.4897364632039552,0.45742694604504186,0.4227567801950467,0.40306805142973534,0.38844518874004846,0.3549143837710266,0.33171284651829347,0.06930693069308093,0.19102922483625417,0.18723558154338676,0.16645346598249064,0.13920615258733843,0.12646006240151608,0.5079786411245806
0.6158798283261658,0.6199664429530172,0.7386581469648599,0.6711787930062045,0.6506313890559206,0.6464379947229606,0.375823836160059,0.3747609569164322,0.40156520863568945,0.3849230020648273,0.37404251295143465,0.363649530281073,0.33147732610336933,0.308900692596231,0.03168316831686293,0.09396656229595005,0.18647492693719764,0.16266455700919555,0.13963082692635853,0.12670780256136993,0.5052731179933834
0.636266094420577,0.6401006711409573,0.7239616613418456,0.6604624929497955,0.6374022850270631,0.6306068601583057,0.36774085263511225,0.6880142262851934,0.5436204028753322,0.4704945267703351,0.4292577377162996,0.40215022743215895,0.36303587303050644,0.33723759723263935,0.06930693069308118,0.06340015885754201,0.18714044894237236,0.16164208541448286,0.1431906239704362,0.1297026224145746,0.5023532122981949
0.641630901287565,0.6375838926174507,0.6760383386581517,0.6711787930062045,0.6374022850270631,0.6443271767810046,0.37921274161851315,0.3649267524548098,0.4135256824557739,0.3945718768506147,0.3750576042101861,0.35727631634620777,0.3212114497112114,0.296806541261579,0.05940594059400691,0.06316923217990002,0.08483941113015372,0.159003034242805,0.1431906239704362,0.13270574246025002,0.49996503065147374
0.618025751072961,0.6434563758389286,0.6996805111821123,0.6926113931189977,0.6301864101022208,0.651715039577839,0.3793090092183746,0.49048307946646236,0.45488590018643293,0.415921487083856,0.38804811547557416,0.36614205510893655,0.3283947045487122,0.3032131617494689,0.01584158415834465,0.05623360359755042,0.0560427258848525,0.15589458647721874,0.14426116544342438,0.13320818491211803,0.4966722905948045
0.6201716738197085,0.6250000000000115,0.7143769968051126,0.6875352509870352,0.6386049308478636,0.6490765171503945,0.3794034431496627,0.37572474587600896,0.42057006687173504,0.3989504998480081,0.3768425799768099,0.35719096036218995,0.32019890119868466,0.2953623328761956,0.011881188118803475,0.016850268880885585,0.07674468115007348,0.15867629997580723,0.14583395317564296,0.1332515352679737,0.49342715592494074
0.6201716738197324,0.6359060402684464,0.7207667731629392,0.6892272983643477,0.6235718580877867,0.6411609498680804,0.39773698911246314,0.5716664886956624,0.46735581136794324,0.4184501562055668,0.3875288935214123,0.36412658821113913,0.32567796839344576,0.3001865797845762,0.011881188118847483,0.018390557227795163,0.068989376815983,0.15945664872239482,0.14078372199383,0.13297815520600592,0.4927519102918249
0.6319742489270342,0.6577181208053723,0.7111821086262062,0.649746192893399,0.6452194828622995,0.6348284960422141,0.3880198774599819,0.7187784962893481,0.5112082709433968,0.4358802110338684,0.39672476967338244,0.36997407521450615,0.3302477675457355,0.3041876924534346,0.009900990098989702,0.05686124395323354,0.05677920344594707,0.09388688069926242,0.1578472330286927,0.13144986364312602,0.49030386259180686
0.6598712446351811,0.6602348993288601,0.7297124600638856,0.6621545403271334,0.6686710763680042,0.6427440633245425,0.3766924023721643,0.9276134552989357,0.6654509577510491,0.5068297985310853,0.4347462461178172,0.39412956964648055,0.3490692263853711,0.3206299131829158,0.04158415841584948,0.05349378240187996,0.06147742973845442,0.07462387385037025,0.1570387231111227,0.12968177028718456,0.48816683391164345
0.651287553648048,0.666107382550338,0.7220447284345131,0.6576424139875914,0.692122669873724,0.6554089709762589,0.3584772305219168,0.2964769355107375,0.3966358809236922,0.3959721090238134,0.37258436828683705,0.3487792844364796,0.30942028629835716,0.2835264491848064,0.05742574257428012,0.050205463026981235,0.07127011823981147,0.07600398048076724,0.14970883162922216,0.13384929034814969,0.48766284854819614
0.6309012875536367,0.6795302013422796,0.7386581469648599,0.6548223350253868,0.6867107636800887,0.6670184696570018,0.35758491256981273,0.5193240778386721,0.4838479514505708,0.43298088133281276,0.3915946811063632,0.36057419915407846,0.31847527007264065,0.29136847562639434,0.01980198019806263,0.0540502828389034,0.07234534581697233,0.07959490309160856,0.14890467889710696,0.12956670573430498,0.48461454492914996
0.6566523605150121,0.647651006711421,0.7418530351437662,0.6474901297236406,0.7017438364401665,0.6707124010554075,0.34741841539425167,0.7452596192564606,0.5935214151586704,0.4836041742549062,0.41793158515107764,0.3768841157564837,0.3309519385902121,0.30214619508240537,0.027722772277189944,0.05783205663160672,0.07041203090452888,0.0728144406628701,0.14685790857803765,0.130164668554446,0.4824259656541779
0.6362660944206008,0.6669463087248401,0.7322683706070332,0.6469261139311819,0.7059530968129737,0.6812664907651822,0.33110343835420153,0.22399390048588563,0.3294362871524461,0.35833436643207006,0.3477569434946557,0.3267530298802171,0.2878115793998516,0.26215596956305287,0.0653465346534075,0.06287108013190776,0.08010725556532326,0.07324061523678066,0.1447118140393679,0.12789343722279656,0.48159694030200556
0.6351931330472033,0.6652684563758359,0.7124600638977658,0.6565143824027122,0.7095610342754011,0.68548812664908,0.35728417506617305,0.6678522205485575,0.5581712211448616,0.47181996243743785,0.4078738570581433,0.3639575528722538,0.31610431381110893,0.2864743755790813,0.06336633663359265,0.06335623771688456,0.06881346600896492,0.07738473803035623,0.14409969098975428,0.12695658826217318,0.48422116543597377
0.6534334763948193,0.6392617449664553,0.7028753993610328,0.6615905245346876,0.7089597113649946,0.6606860158311374,0.34569177223017533,0.4308092403843123,0.44848341342593767,0.4169198589386749,0.37682112881158547,0.34195269107677,0.29730799112563144,0.26913225255268336,0.029702970297004517,0.06092608323493061,0.08071992922208017,0.07570684085626173,0.14394611855151135,0.14569202505538187,0.48239118231459405
0.6212446351931299,0.6451342281879143,0.7041533546325927,0.6909193457416851,0.6770895971136461,0.6870712401055421,0.3460703183151601,0.24907574012635758,0.3508170935393068,0.36476569866455333,0.34657857437168116,0.32040872161045547,0.2789147409349093,0.25218347610505165,0.02970297029700403,0.054063156551756954,0.08153527076026984,0.11221781608585094,0.10477052285973111,0.14987891490617805,0.4794952397137679
0.6105150214592254,0.6132550335570558,0.684984025559112,0.7005076142132025,0.70414912808178,0.700791556728241,0.36033267354238774,0.4106115347715118,0.4013258764254555,0.3858249930890769,0.3568422030519509,0.32647578070236444,0.2834067146896946,0.25598729212020155,0.009900990098988824,0.03934088679328801,0.06892077616938268,0.11526009688708846,0.09086466305974895,0.15003552591465052,0.47834299538771136
0.6019313304720924,0.6166107382550459,0.7035143769968055,0.692611393119011,0.7095610342754011,0.7097625329815269,0.366639123436709,0.18787458973400495,0.30205084816103045,0.33665217670789943,0.329548522263158,0.30758146394296987,0.26754796634493305,0.24151019728154233,0.025742574257418174,0.04635700820266673,0.07502464802177394,0.11054788628465037,0.09105374349298183,0.1503687919129424,0.47585097353884837
0.6169527896995634,0.6174496644295293,0.6926517571884985,0.6982515510434317,0.7059530968129879,0.7029023746701952,0.37338488060491315,0.7456697826942329,0.5605551379107976,0.4530691705265011,0.3863023186564979,0.34065860644298745,0.2917376268985469,0.2618353304931811,0.0534653465346501,0.04591959700939916,0.06157226228463361,0.10899198720103051,0.09391257875777813,0.1516321285379324,0.4734472858005507
0.6266094420600702,0.6359060402684651,0.7226837060703,0.7016356457980821,0.7083583884546005,0.6918205804749409,0.35131212605888607,0.38384965928019504,0.40536486569339647,0.3804647634923376,0.3475060585756131,0.3145073154385409,0.2701222561819815,0.24226590426424144,0.03564356435644863,0.06567537174754687,0.12634327399821424,0.10939381949839316,0.09536654889823402,0.1533539733520169,0.47491112993635437
0.6351931330472033,0.6535234899328802,0.7431309904153403,0.6841511562323728,0.721587492483458,0.691820580474932,0.34840550520308966,0.7412159111282371,0.5974077659977364,0.48143013506233023,0.3999945152475306,0.34556468795287326,0.2928240347592691,0.2612868265261914,0.05148514851487943,0.044768546838903134,0.12523458611989308,0.11074018331619984,0.09356188980021725,0.1533539733520175,0.4722414194360834
0.648068669527879,0.6895973154362497,0.7539936102236471,0.6926113931189981,0.7221888153938645,0.6839050131926161,0.36046124524564505,0.45191756040380593,0.47253472464846047,0.4227355273472858,0.3692135597106069,0.3252610770051528,0.27627682300574063,0.2464235933830965,0.0277227722772776,0.1078879149597213,0.12081024212430375,0.10580863537084714,0.09341934539902173,0.15504495995862383,0.47081846015456347
0.6856223175965563,0.7156040268456488,0.769968051118207,0.6903553299492393,0.724594107035478,0.6670184696569912,0.3860548429168169,0.8515198194922292,0.7191917617137048,0.5769689657455715,0.4584937287931402,0.3802617678814387,0.3169083753936438,0.28053376404428376,0.09702970297035739,0.08431739799721209,0.1006766671396823,0.10443436936753425,0.09246150446139971,0.15244204511277337,0.47397585190119945
0.7060085836909914,0.7114093959731568,0.7725239616613404,0.6999435984207567,0.7294046903186926,0.6496042216358848,0.3776967225865633,0.444576945525518,0.5022597724801653,0.4604972354600658,0.394570192087876,0.3380670452439614,0.28272260992463727,0.24996122275054655,0.05940594059409529,0.08703840397811138,0.10001732786939126,0.10768974271695292,0.09185829839910552,0.1543182168114446,0.47193089249498305
0.6630901287553499,0.7147651006711467,0.7718849840255537,0.7129159616469245,0.7276007215874865,0.6543535620052747,0.36999317805282317,0.33553289923527396,0.4401130633518616,0.4252314814165149,0.3743725465345825,0.3244886344687617,0.2716634148810271,0.24005960924411118,0.019801980198018536,0.08237189583628261,0.10118977891711656,0.10277171544775954,0.09212151849989993,0.15258088963022276,0.4698276765779031
0.6469957081544814,0.6820469798657672,0.7629392971245934,0.7225042301184419,0.7300060132290991,0.6812664907651698,0.3773655589123841,0.2685893939970067,0.4057202891187399,0.40681597540388414,0.36407546494125775,0.3176550769720005,0.26614118637243456,0.23513739677702095,0.009900990099033164,0.025521998461553497,0.10362244211175077,0.0994199458770068,0.09383413937776465,0.14889139243006128,0.46771456995515176
0.648068669527879,0.6552013422818659,0.771246006389781,0.7219402143259961,0.7318099819603203,0.653825857519795,0.39024760625969535,0.500165298458954,0.46399664675871066,0.4312548504840882,0.3763195064095177,0.3247513120305892,0.2712097121306061,0.2393124039550698,0.011881188118847615,0.043571141381041886,0.10108977402291172,0.1003394596971915,0.09325139025103764,0.15771161458050986,0.46667165131451965
0.629828326180239,0.6476510067114023,0.7520766773162864,0.7315284827975135,0.7366205652435349,0.6612137203166295,0.40850917049266755,0.13796721969491643,0.28704135707942713,0.34046897076606286,0.32717985986001163,0.29290430761309755,0.2458694496178061,0.21692567186231804,0.04554455445547847,0.039815631992017805,0.0562891467127168,0.10396361916350202,0.09376514331358983,0.15621288112952608,0.4672337731903429
0.6190987124463346,0.6552013422818844,0.7463258785942466,0.7445008460236937,0.7276007215874989,0.6907651715039602,0.3932527693857004,0.521255280019908,0.430367484201737,0.39975258261180435,0.3555365440818482,0.3088430955793638,0.2570426498676599,0.22603188595244172,0.025742574257461653,0.047950901122503144,0.050547413589939694,0.09702538395204413,0.09197324720486037,0.1600502647357328,0.4668881468761174
0.6469957081545052,0.662751677852348,0.7463258785942466,0.7354765933446097,0.7348165965123137,0.6949868073878687,0.5443101711983829,0.7465974539503422,0.5507772051050349,0.45567076303341647,0.38326243982256936,0.32455947482796316,0.2680592203287948,0.23499798837861152,0.02574257425741827,0.058215848859068324,0.050547413589939694,0.09868560396319352,0.08842492991260191,0.1596490773931336,0.20819066394771213
0.6673819742489164,0.6820469798657859,0.7297124600638998,0.7326565143824051,0.692122669873724,0.6691292875989454,0.5513595166163086,0.8233496583851835,0.6024861501269095,0.48116554964018277,0.39605395680948163,0.33179848996259104,0.2731127741143097,0.2390983607009689,0.011881188118803915,0.03243789393106302,0.07705582256307279,0.10045603439379688,0.11948948690137194,0.16653863474807268,0.20926336766902343
0.6641630901287474,0.6895973154362495,0.738019169329073,0.7078398195149367,0.711365003006609,0.6284960422163621,0.5725075528700891,0.4260219587771605,0.4773864119160529,0.4333240128021929,0.3737937816610317,0.3185306657646047,0.2630199638981918,0.23038741859150802,0.017821782178203554,0.01839055722777427,0.08657080859574623,0.0682055746896502,0.12769505257016572,0.13767218828429478,0.21538677034863435
0.6534334763948431,0.6602348993288601,0.7533546325878744,0.6965595036660939,0.7288033674082994,0.6369393139841701,0.5609264853977862,0.38418754002910077,0.4627277190476665,0.42775300597213484,0.37124996029571555,0.3170365465787793,0.26189392430363745,0.2294206264671943,0.001980198019827849,0.07318284407705783,0.07609934369835755,0.06468875121794865,0.12635834494392112,0.13218897447645706,0.22066398718494817
0.6190987124463346,0.6635906040268501,0.7520766773163003,0.7067117879300571,0.7414311485267495,0.6269129287599,0.5508559919436102,0.04580124368256745,0.1839809198666447,0.2808778849747276,0.2967903338714265,0.27200689416563134,0.22773686446220576,0.20006608749905852,0.06138613861386535,0.07804236256951308,0.0771915922299644,0.07466540926084139,0.1254631481173092,0.13459175787231448,0.22122236414515278
0.6341201716738055,0.6644295302013524,0.7405750798722066,0.7027636773829737,0.7468430547203839,0.6269129287599,0.5508559919435996,0.7261505285576011,0.5961020560745458,0.4909946875257011,0.4002627466704295,0.32876126022586843,0.26630561065737135,0.2308229821195218,0.08910891089109761,0.07842486005558377,0.07993840290884144,0.07600398048082084,0.12203133924725089,0.13459175787231448,0.22122236414515134
0.6695278969957116,0.6552013422818844,0.7316293929712461,0.7038917089678529,0.7342152736019205,0.6248021108179458,0.5735146022155178,0.5229948563662039,0.49530570689245024,0.4375595124045839,0.37225199378654494,0.3117491795230704,0.25345607550864324,0.21982327111995748,0.023762376237604122,0.07871714413171103,0.0733862053014232,0.07646965371139475,0.1255921148082358,0.13377037255134247,0.22810080410217143
0.6427038626609387,0.6694630872483281,0.7246006389776325,0.7129159616469369,0.7414311485267495,0.6290237467018436,0.5674723061430029,0.32329741898159087,0.39412427818351714,0.38239559434617765,0.3425625544115878,0.29355212280825077,0.2397055624363612,0.20806721930248373,0.025742574257462205,0.05258848809858709,0.07226314339463746,0.06946207775761616,0.12328235146009418,0.13302271575383698,0.228908772137716
